run_id,timestamp,git_sha,manifest_ref,device,engine_gdn,engine_full_attention,model_checkpoint,quantization,context_length,phase,metric_name,metric_component,value,unit,repeat_index,repeat_count,layer_class,notes
generic_aarch64_20260806T144506Z_98cd5cb,2026-08-06T14:45:06Z,98cd5cb,results/manifests/generic_aarch64_20260806T144506Z_98cd5cb.json,generic_aarch64,cpu,gpu_vulkan,Qwen/Qwen3.5-4B@ablation-cpu-gpu-int4,int4_w4a16,4096,decode,peak_memory_bytes,kv_cache,134840320.0,bytes,1,5,all,ablation:cpu-gpu-int4
generic_aarch64_20260806T144506Z_98cd5cb,2026-08-06T14:45:06Z,98cd5cb,results/manifests/generic_aarch64_20260806T144506Z_98cd5cb.json,generic_aarch64,cpu,gpu_vulkan,Qwen/Qwen3.5-4B@ablation-cpu-gpu-int4,int4_w4a16,4096,decode,peak_memory_bytes,recurrent_state,50331648.0,bytes,1,5,all,ablation:cpu-gpu-int4
generic_aarch64_20260806T144506Z_98cd5cb,2026-08-06T14:45:06Z,98cd5cb,results/manifests/generic_aarch64_20260806T144506Z_98cd5cb.json,generic_aarch64,cpu,gpu_vulkan,Qwen/Qwen3.5-4B@ablation-cpu-gpu-int4,int4_w4a16,4096,prefill,prefill_tokens_per_sec,,14017678123.040638,tokens_per_sec,2,5,all,ablation:cpu-gpu-int4
generic_aarch64_20260806T144506Z_98cd5cb,2026-08-06T14:45:06Z,98cd5cb,results/manifests/generic_aarch64_20260806T144506Z_98cd5cb.json,generic_aarch64,cpu,gpu_vulkan,Qwen/Qwen3.5-4B@ablation-cpu-gpu-int4,int4_w4a16,4096,prefill,ttft_seconds,,0.0005037421360611916,seconds,2,5,all,ablation:cpu-gpu-int4
generic_aarch64_20260806T144506Z_98cd5cb,2026-08-06T14:45:06Z,98cd5cb,results/manifests/generic_aarch64_20260806T144506Z_98cd5cb.json,generic_aarch64,cpu,gpu_vulkan,Qwen/Qwen3.5-4B@ablation-cpu-gpu-int4,int4_w4a16,4096,decode,decode_tokens_per_sec,,4652473.125655645,tokens_per_sec,2,5,all,ablation:cpu-gpu-int4
generic_aarch64_20260806T144506Z_98cd5cb,2026-08-06T14:45:06Z,98cd5cb,results/manifests/generic_aarch64_20260806T144506Z_98cd5cb.json,generic_aarch64,cpu,gpu_vulkan,Qwen/Qwen3.5-4B@ablation-cpu-gpu-int4,int4_w4a16,4096,prefill,peak_memory_bytes,weights,8411693056.0,bytes,2,5,all,ablation:cpu-gpu-int4
generic_aarch64_20260806T144506Z_98cd5cb,2026-08-06T14:45:06Z,98cd5cb,results/manifests/generic_aarch64_20260806T144506Z_98cd5cb.json,generic_aarch64,cpu,gpu_vulkan,Qwen/Qwen3.5-4B@ablation-cpu-gpu-int4,int4_w4a16,4096,prefill,peak_memory_bytes,kv_cache,134217728.0,bytes,2,5,all,ablation:cpu-gpu-int4
generic_aarch64_20260806T144506Z_98cd5cb,2026-08-06T14:45:06Z,98cd5cb,results/manifests/generic_aarch64_20260806T144506Z_98cd5cb.json,generic_aarch64,cpu,gpu_vulkan,Qwen/Qwen3.5-4B@ablation-cpu-gpu-int4,int4_w4a16,4096,prefill,peak_memory_bytes,recurrent_state,50331648.0,bytes,2,5,all,ablation:cpu-gpu-int4
generic_aarch64_20260806T144506Z_98cd5cb,2026-08-06T14:45:06Z,98cd5cb,results/manifests/generic_aarch64_20260806T144506Z_98cd5cb.json,generic_aarch64,cpu,gpu_vulkan,Qwen/Qwen3.5-4B@ablation-cpu-gpu-int4,int4_w4a16,4096,decode,peak_memory_bytes,weights,8411693056.0,bytes,2,5,all,ablation:cpu-gpu-int4
generic_aarch64_20260806T144506Z_98cd5cb,2026-08-06T14:45:06Z,98cd5cb,results/manifests/generic_aarch64_20260806T144506Z_98cd5cb.json,generic_aarch64,cpu,gpu_vulkan,Qwen/Qwen3.5-4B@ablation-cpu-gpu-int4,int4_w4a16,4096,decode,peak_memory_bytes,kv_cache,134840320.0,bytes,2,5,all,ablation:cpu-gpu-int4
generic_aarch64_20260806T144506Z_98cd5cb,2026-08-06T14:45:06Z,98cd5cb,results/manifests/generic_aarch64_20260806T144506Z_98cd5cb.json,generic_aarch64,cpu,gpu_vulkan,Qwen/Qwen3.5-4B@ablation-cpu-gpu-int4,int4_w4a16,4096,decode,peak_memory_bytes,recurrent_state,50331648.0,bytes,2,5,all,ablation:cpu-gpu-int4
generic_aarch64_20260806T144506Z_98cd5cb,2026-08-06T14:45:06Z,98cd5cb,results/manifests/generic_aarch64_20260806T144506Z_98cd5cb.json,generic_aarch64,cpu,gpu_vulkan,Qwen/Qwen3.5-4B@ablation-cpu-gpu-int4,int4_w4a16,4096,prefill,prefill_tokens_per_sec,,14073748835.5328,tokens_per_sec,3,5,all,ablation:cpu-gpu-int4
generic_aarch64_20260806T144506Z_98cd5cb,2026-08-06T14:45:06Z,98cd5cb,results/manifests/generic_aarch64_20260806T144506Z_98cd5cb.json,generic_aarch64,cpu,gpu_vulkan,Qwen/Qwen3.5-4B@ablation-cpu-gpu-int4,int4_w4a16,4096,prefill,ttft_seconds,,0.0005171599332243204,seconds,3,5,all,ablation:cpu-gpu-int4
generic_aarch64_20260806T144506Z_98cd5cb,2026-08-06T14:45:06Z,98cd5cb,results/manifests/generic_aarch64_20260806T144506Z_98cd5cb.json,generic_aarch64,cpu,gpu_vulkan,Qwen/Qwen3.5-4B@ablation-cpu-gpu-int4,int4_w4a16,4096,decode,decode_tokens_per_sec,,4653269.009750812,tokens_per_sec,3,5,all,ablation:cpu-gpu-int4
generic_aarch64_20260806T144506Z_98cd5cb,2026-08-06T14:45:06Z,98cd5cb,results/manifests/generic_aarch64_20260806T144506Z_98cd5cb.json,generic_aarch64,cpu,gpu_vulkan,Qwen/Qwen3.5-4B@ablation-cpu-gpu-int4,int4_w4a16,4096,prefill,peak_memory_bytes,weights,8411693056.0,bytes,3,5,all,ablation:cpu-gpu-int4
generic_aarch64_20260806T144506Z_98cd5cb,2026-08-06T14:45:06Z,98cd5cb,results/manifests/generic_aarch64_20260806T144506Z_98cd5cb.json,generic_aarch64,cpu,gpu_vulkan,Qwen/Qwen3.5-4B@ablation-cpu-gpu-int4,int4_w4a16,4096,prefill,peak_memory_bytes,kv_cache,134217728.0,bytes,3,5,all,ablation:cpu-gpu-int4
generic_aarch64_20260806T144506Z_98cd5cb,2026-08-06T14:45:06Z,98cd5cb,results/manifests/generic_aarch64_20260806T144506Z_98cd5cb.json,generic_aarch64,cpu,gpu_vulkan,Qwen/Qwen3.5-4B@ablation-cpu-gpu-int4,int4_w4a16,4096,prefill,peak_memory_bytes,recurrent_state,50331648.0,bytes,3,5,all,ablation:cpu-gpu-int4
generic_aarch64_20260806T144506Z_98cd5cb,2026-08-06T14:45:06Z,98cd5cb,results/manifests/generic_aarch64_20260806T144506Z_98cd5cb.json,generic_aarch64,cpu,gpu_vulkan,Qwen/Qwen3.5-4B@ablation-cpu-gpu-int4,int4_w4a16,4096,decode,peak_memory_bytes,weights,8411693056.0,bytes,3,5,all,ablation:cpu-gpu-int4
generic_aarch64_20260806T144506Z_98cd5cb,2026-08-06T14:45:06Z,98cd5cb,results/manifests/generic_aarch64_20260806T144506Z_98cd5cb.json,generic_aarch64,cpu,gpu_vulkan,Qwen/Qwen3.5-4B@ablation-cpu-gpu-int4,int4_w4a16,4096,decode,peak_memory_bytes,kv_cache,134840320.0,bytes,3,5,all,ablation:cpu-gpu-int4
generic_aarch64_20260806T144506Z_98cd5cb,2026-08-06T14:45:06Z,98cd5cb,results/manifests/generic_aarch64_20260806T144506Z_98cd5cb.json,generic_aarch64,cpu,gpu_vulkan,Qwen/Qwen3.5-4B@ablation-cpu-gpu-int4,int4_w4a16,4096,decode,peak_memory_bytes,recurrent_state,50331648.0,bytes,3,5,all,ablation:cpu-gpu-int4
generic_aarch64_20260806T144506Z_98cd5cb,2026-08-06T14:45:06Z,98cd5cb,results/manifests/generic_aarch64_20260806T144506Z_98cd5cb.json,generic_aarch64,cpu,gpu_vulkan,Qwen/Qwen3.5-4B@ablation-cpu-gpu-int4,int4_w4a16,4096,prefill,prefill_tokens_per_sec,,14073748835.5328,tokens_per_sec,4,5,all,ablation:cpu-gpu-int4
generic_aarch64_20260806T144506Z_98cd5cb,2026-08-06T14:45:06Z,98cd5cb,results/manifests/generic_aarch64_20260806T144506Z_98cd5cb.json,generic_aarch64,cpu,gpu_vulkan,Qwen/Qwen3.5-4B@ablation-cpu-gpu-int4,int4_w4a16,4096,prefill,ttft_seconds,,0.0005049090832471848,seconds,4,5,all,ablation:cpu-gpu-int4
generic_aarch64_20260806T144506Z_98cd5cb,2026-08-06T14:45:06Z,98cd5cb,results/manifests/generic_aarch64_20260806T144506Z_98cd5cb.json,generic_aarch64,cpu,gpu_vulkan,Qwen/Qwen3.5-4B@ablation-cpu-gpu-int4,int4_w4a16,4096,decode,decode_tokens_per_sec,,5010707.2715215525,tokens_per_sec,4,5,all,ablation:cpu-gpu-int4
generic_aarch64_20260806T144506Z_98cd5cb,2026-08-06T14:45:06Z,98cd5cb,results/manifests/generic_aarch64_20260806T144506Z_98cd5cb.json,generic_aarch64,cpu,gpu_vulkan,Qwen/Qwen3.5-4B@ablation-cpu-gpu-int4,int4_w4a16,4096,prefill,peak_memory_bytes,weights,8411693056.0,bytes,4,5,all,ablation:cpu-gpu-int4
generic_aarch64_20260806T144506Z_98cd5cb,2026-08-06T14:45:06Z,98cd5cb,results/manifests/generic_aarch64_20260806T144506Z_98cd5cb.json,generic_aarch64,cpu,gpu_vulkan,Qwen/Qwen3.5-4B@ablation-cpu-gpu-int4,int4_w4a16,4096,prefill,peak_memory_bytes,kv_cache,134217728.0,bytes,4,5,all,ablation:cpu-gpu-int4
generic_aarch64_20260806T144506Z_98cd5cb,2026-08-06T14:45:06Z,98cd5cb,results/manifests/generic_aarch64_20260806T144506Z_98cd5cb.json,generic_aarch64,cpu,gpu_vulkan,Qwen/Qwen3.5-4B@ablation-cpu-gpu-int4,int4_w4a16,4096,prefill,peak_memory_bytes,recurrent_state,50331648.0,bytes,4,5,all,ablation:cpu-gpu-int4
generic_aarch64_20260806T144506Z_98cd5cb,2026-08-06T14:45:06Z,98cd5cb,results/manifests/generic_aarch64_20260806T144506Z_98cd5cb.json,generic_aarch64,cpu,gpu_vulkan,Qwen/Qwen3.5-4B@ablation-cpu-gpu-int4,int4_w4a16,4096,decode,peak_memory_bytes,weights,8411693056.0,bytes,4,5,all,ablation:cpu-gpu-int4
generic_aarch64_20260806T144506Z_98cd5cb,2026-08-06T14:45:06Z,98cd5cb,results/manifests/generic_aarch64_20260806T144506Z_98cd5cb.json,generic_aarch64,cpu,gpu_vulkan,Qwen/Qwen3.5-4B@ablation-cpu-gpu-int4,int4_w4a16,4096,decode,peak_memory_bytes,kv_cache,134840320.0,bytes,4,5,all,ablation:cpu-gpu-int4
generic_aarch64_20260806T144506Z_98cd5cb,2026-08-06T14:45:06Z,98cd5cb,results/manifests/generic_aarch64_20260806T144506Z_98cd5cb.json,generic_aarch64,cpu,gpu_vulkan,Qwen/Qwen3.5-4B@ablation-cpu-gpu-int4,int4_w4a16,4096,decode,peak_memory_bytes,recurrent_state,50331648.0,bytes,4,5,all,ablation:cpu-gpu-int4
generic_aarch64_20260806T144506Z_98cd5cb,2026-08-06T14:45:06Z,98cd5cb,results/manifests/generic_aarch64_20260806T144506Z_98cd5cb.json,generic_aarch64,cpu,gpu_vulkan,Qwen/Qwen3.5-4B@ablation-cpu-gpu-int4,int4_w4a16,32768,prefill,prefill_tokens_per_sec,,56115425978.998405,tokens_per_sec,0,5,all,ablation:cpu-gpu-int4
generic_aarch64_20260806T144506Z_98cd5cb,2026-08-06T14:45:06Z,98cd5cb,results/manifests/generic_aarch64_20260806T144506Z_98cd5cb.json,generic_aarch64,cpu,gpu_vulkan,Qwen/Qwen3.5-4B@ablation-cpu-gpu-int4,int4_w4a16,32768,prefill,ttft_seconds,,0.003931057173758745,seconds,0,5,all,ablation:cpu-gpu-int4
generic_aarch64_20260806T144506Z_98cd5cb,2026-08-06T14:45:06Z,98cd5cb,results/manifests/generic_aarch64_20260806T144506Z_98cd5cb.json,generic_aarch64,cpu,gpu_vulkan,Qwen/Qwen3.5-4B@ablation-cpu-gpu-int4,int4_w4a16,32768,decode,decode_tokens_per_sec,,4342968.527088877,tokens_per_sec,0,5,all,ablation:cpu-gpu-int4
generic_aarch64_20260806T144506Z_98cd5cb,2026-08-06T14:45:06Z,98cd5cb,results/manifests/generic_aarch64_20260806T144506Z_98cd5cb.json,generic_aarch64,cpu,gpu_vulkan,Qwen/Qwen3.5-4B@ablation-cpu-gpu-int4,int4_w4a16,32768,prefill,peak_memory_bytes,weights,8411693056.0,bytes,0,5,all,ablation:cpu-gpu-int4
generic_aarch64_20260806T144506Z_98cd5cb,2026-08-06T14:45:06Z,98cd5cb,results/manifests/generic_aarch64_20260806T144506Z_98cd5cb.json,generic_aarch64,cpu,gpu_vulkan,Qwen/Qwen3.5-4B@ablation-cpu-gpu-int4,int4_w4a16,32768,prefill,peak_memory_bytes,kv_cache,1073741824.0,bytes,0,5,all,ablation:cpu-gpu-int4
generic_aarch64_20260806T144506Z_98cd5cb,2026-08-06T14:45:06Z,98cd5cb,results/manifests/generic_aarch64_20260806T144506Z_98cd5cb.json,generic_aarch64,cpu,gpu_vulkan,Qwen/Qwen3.5-4B@ablation-cpu-gpu-int4,int4_w4a16,32768,prefill,peak_memory_bytes,recurrent_state,50331648.0,bytes,0,5,all,ablation:cpu-gpu-int4
generic_aarch64_20260806T144506Z_98cd5cb,2026-08-06T14:45:06Z,98cd5cb,results/manifests/generic_aarch64_20260806T144506Z_98cd5cb.json,generic_aarch64,cpu,gpu_vulkan,Qwen/Qwen3.5-4B@ablation-cpu-gpu-int4,int4_w4a16,32768,decode,peak_memory_bytes,weights,8411693056.0,bytes,0,5,all,ablation:cpu-gpu-int4
generic_aarch64_20260806T144506Z_98cd5cb,2026-08-06T14:45:06Z,98cd5cb,results/manifests/generic_aarch64_20260806T144506Z_98cd5cb.json,generic_aarch64,cpu,gpu_vulkan,Qwen/Qwen3.5-4B@ablation-cpu-gpu-int4,int4_w4a16,32768,decode,peak_memory_bytes,kv_cache,1074364416.0,bytes,0,5,all,ablation:cpu-gpu-int4
generic_aarch64_20260806T144506Z_98cd5cb,2026-08-06T14:45:06Z,98cd5cb,results/manifests/generic_aarch64_20260806T144506Z_98cd5cb.json,generic_aarch64,cpu,gpu_vulkan,Qwen/Qwen3.5-4B@ablation-cpu-gpu-int4,int4_w4a16,32768,decode,peak_memory_bytes,recurrent_state,50331648.0,bytes,0,5,all,ablation:cpu-gpu-int4
generic_aarch64_20260806T144506Z_98cd5cb,2026-08-06T14:45:06Z,98cd5cb,results/manifests/generic_aarch64_20260806T144506Z_98cd5cb.json,generic_aarch64,cpu,gpu_vulkan,Qwen/Qwen3.5-4B@ablation-cpu-gpu-int4,int4_w4a16,32768,prefill,prefill_tokens_per_sec,,56205067234.55591,tokens_per_sec,1,5,all,ablation:cpu-gpu-int4
generic_aarch64_20260806T144506Z_98cd5cb,2026-08-06T14:45:06Z,98cd5cb,results/manifests/generic_aarch64_20260806T144506Z_98cd5cb.json,generic_aarch64,cpu,gpu_vulkan,Qwen/Qwen3.5-4B@ablation-cpu-gpu-int4,int4_w4a16,32768,prefill,ttft_seconds,,0.003894595894962549,seconds,1,5,all,ablation:cpu-gpu-int4
generic_aarch64_20260806T144506Z_98cd5cb,2026-08-06T14:45:06Z,98cd5cb,results/manifests/generic_aarch64_20260806T144506Z_98cd5cb.json,generic_aarch64,cpu,gpu_vulkan,Qwen/Qwen3.5-4B@ablation-cpu-gpu-int4,int4_w4a16,32768,decode,decode_tokens_per_sec,,4652207.891454307,tokens_per_sec,1,5,all,ablation:cpu-gpu-int4
generic_aarch64_20260806T144506Z_98cd5cb,2026-08-06T14:45:06Z,98cd5cb,results/manifests/generic_aarch64_20260806T144506Z_98cd5cb.json,generic_aarch64,cpu,gpu_vulkan,Qwen/Qwen3.5-4B@ablation-cpu-gpu-int4,int4_w4a16,32768,prefill,peak_memory_bytes,weights,8411693056.0,bytes,1,5,all,ablation:cpu-gpu-int4
generic_aarch64_20260806T144506Z_98cd5cb,2026-08-06T14:45:06Z,98cd5cb,results/manifests/generic_aarch64_20260806T144506Z_98cd5cb.json,generic_aarch64,cpu,gpu_vulkan,Qwen/Qwen3.5-4B@ablation-cpu-gpu-int4,int4_w4a16,32768,prefill,peak_memory_bytes,kv_cache,1073741824.0,bytes,1,5,all,ablation:cpu-gpu-int4
generic_aarch64_20260806T144506Z_98cd5cb,2026-08-06T14:45:06Z,98cd5cb,results/manifests/generic_aarch64_20260806T144506Z_98cd5cb.json,generic_aarch64,cpu,gpu_vulkan,Qwen/Qwen3.5-4B@ablation-cpu-gpu-int4,int4_w4a16,32768,prefill,peak_memory_bytes,recurrent_state,50331648.0,bytes,1,5,all,ablation:cpu-gpu-int4
generic_aarch64_20260806T144506Z_98cd5cb,2026-08-06T14:45:06Z,98cd5cb,results/manifests/generic_aarch64_20260806T144506Z_98cd5cb.json,generic_aarch64,cpu,gpu_vulkan,Qwen/Qwen3.5-4B@ablation-cpu-gpu-int4,int4_w4a16,32768,decode,peak_memory_bytes,weights,8411693056.0,bytes,1,5,all,ablation:cpu-gpu-int4
generic_aarch64_20260806T144506Z_98cd5cb,2026-08-06T14:45:06Z,98cd5cb,results/manifests/generic_aarch64_20260806T144506Z_98cd5cb.json,generic_aarch64,cpu,gpu_vulkan,Qwen/Qwen3.5-4B@ablation-cpu-gpu-int4,int4_w4a16,32768,decode,peak_memory_bytes,kv_cache,1074364416.0,bytes,1,5,all,ablation:cpu-gpu-int4
generic_aarch64_20260806T144506Z_98cd5cb,2026-08-06T14:45:06Z,98cd5cb,results/manifests/generic_aarch64_20260806T144506Z_98cd5cb.json,generic_aarch64,cpu,gpu_vulkan,Qwen/Qwen3.5-4B@ablation-cpu-gpu-int4,int4_w4a16,32768,decode,peak_memory_bytes,recurrent_state,50331648.0,bytes,1,5,all,ablation:cpu-gpu-int4
generic_aarch64_20260806T144506Z_98cd5cb,2026-08-06T14:45:06Z,98cd5cb,results/manifests/generic_aarch64_20260806T144506Z_98cd5cb.json,generic_aarch64,cpu,gpu_vulkan,Qwen/Qwen3.5-4B@ablation-cpu-gpu-int4,int4_w4a16,32768,prefill,prefill_tokens_per_sec,,56205067234.55591,tokens_per_sec,2,5,all,ablation:cpu-gpu-int4
generic_aarch64_20260806T144506Z_98cd5cb,2026-08-06T14:45:06Z,98cd5cb,results/manifests/generic_aarch64_20260806T144506Z_98cd5cb.json,generic_aarch64,cpu,gpu_vulkan,Qwen/Qwen3.5-4B@ablation-cpu-gpu-int4,int4_w4a16,32768,prefill,ttft_seconds,,0.003894595894962549,seconds,2,5,all,ablation:cpu-gpu-int4
generic_aarch64_20260806T144506Z_98cd5cb,2026-08-06T14:45:06Z,98cd5cb,results/manifests/generic_aarch64_20260806T144506Z_98cd5cb.json,generic_aarch64,cpu,gpu_vulkan,Qwen/Qwen3.5-4B@ablation-cpu-gpu-int4,int4_w4a16,32768,decode,decode_tokens_per_sec,,4342968.527088877,tokens_per_sec,2,5,all,ablation:cpu-gpu-int4
generic_aarch64_20260806T144506Z_98cd5cb,2026-08-06T14:45:06Z,98cd5cb,results/manifests/generic_aarch64_20260806T144506Z_98cd5cb.json,generic_aarch64,cpu,gpu_vulkan,Qwen/Qwen3.5-4B@ablation-cpu-gpu-int4,int4_w4a16,32768,prefill,peak_memory_bytes,weights,8411693056.0,bytes,2,5,all,ablation:cpu-gpu-int4
generic_aarch64_20260806T144506Z_98cd5cb,2026-08-06T14:45:06Z,98cd5cb,results/manifests/generic_aarch64_20260806T144506Z_98cd5cb.json,generic_aarch64,cpu,gpu_vulkan,Qwen/Qwen3.5-4B@ablation-cpu-gpu-int4,int4_w4a16,32768,prefill,peak_memory_bytes,kv_cache,1073741824.0,bytes,2,5,all,ablation:cpu-gpu-int4
generic_aarch64_20260806T144506Z_98cd5cb,2026-08-06T14:45:06Z,98cd5cb,results/manifests/generic_aarch64_20260806T144506Z_98cd5cb.json,generic_aarch64,cpu,gpu_vulkan,Qwen/Qwen3.5-4B@ablation-cpu-gpu-int4,int4_w4a16,32768,prefill,peak_memory_bytes,recurrent_state,50331648.0,bytes,2,5,all,ablation:cpu-gpu-int4
generic_aarch64_20260806T144506Z_98cd5cb,2026-08-06T14:45:06Z,98cd5cb,results/manifests/generic_aarch64_20260806T144506Z_98cd5cb.json,generic_aarch64,cpu,gpu_vulkan,Qwen/Qwen3.5-4B@ablation-cpu-gpu-int4,int4_w4a16,32768,decode,peak_memory_bytes,weights,8411693056.0,bytes,2,5,all,ablation:cpu-gpu-int4
generic_aarch64_20260806T144506Z_98cd5cb,2026-08-06T14:45:06Z,98cd5cb,results/manifests/generic_aarch64_20260806T144506Z_98cd5cb.json,generic_aarch64,cpu,gpu_vulkan,Qwen/Qwen3.5-4B@ablation-cpu-gpu-int4,int4_w4a16,32768,decode,peak_memory_bytes,kv_cache,1074364416.0,bytes,2,5,all,ablation:cpu-gpu-int4
